renda;compra;idade;scrcrdt;sexo
5501.13;4441.63;41;392;0
5849.02;4734.25;41;392;0
5239.12;4250.09;41;392;0
5334.6;4308.69;41;392;0
5496.87;4443.47;41;392;0
5833.92;4876.42;41;392;0
5959.02;4895.38;41;392;0
5772.56;4914.71;41;392;0
5176.47;4439.05;41;392;0
5065.06;4113.21;41;392;0
5909.3;4878.62;41;392;0
5812.69;4777.55;41;392;0
6006.49;5013.63;41;392;0
6152.71;5070.26;41;392;0
5599.72;4511.29;41;392;0
5755.9;4679.01;41;392;0
5657.07;4660.3;41;392;0
5491.67;4474.52;41;392;0
5385.21;4429.54;41;392;0
5475.95;4411.81;41;392;0
5699.71;4800.74;41;392;0
5731.53;4700.49;41;392;0
5753.82;4566.42;41;392;0
5902.85;4934.05;41;392;0
5415.68;4538.0;41;392;0
5371.89;4536.13;41;392;0
5662.39;4603.92;41;392;0
5797.66;4770.76;41;392;0
5799.89;4705.94;41;392;0
5870.38;4785.24;41;392;0
5567.53;4653.55;41;392;0
5622.74;4573.62;41;392;0
6187.88;5262.23;41;392;0
6222.36;5127.93;41;392;0
5409.18;4417.95;41;392;0
5561.54;4463.55;41;392;0
5799.61;4628.33;41;392;0
5532.09;4495.35;41;392;0
5522.63;4527.18;41;392;0
6486.79;5512.29;41;392;0
5544.54;4649.28;41;392;0
5825.28;4561.61;41;392;0
5488.16;4637.99;41;392;0
6018.43;5016.4;41;392;0
5447.44;4731.21;41;392;0
6007.84;4833.31;41;392;0
5669.26;4656.72;41;392;0
5621.44;4553.6;41;392;0
5721.77;4796.8;41;392;0
6107.1;4936.13;41;392;0
5866.43;4806.49;41;392;0
5398.13;4519.99;41;392;0
5734.82;4641.25;41;392;0
5590.3;4536.36;41;392;0
6081.48;5147.48;41;392;0
6034.51;4867.91;41;392;0
5449.61;4392.22;41;392;0
5690.36;4679.29;41;392;0
5446.74;4371.96;41;392;0
5733.63;4646.73;41;392;0
5980.25;4745.47;41;392;0
5424.62;4305.48;41;392;0
5699.54;4557.93;41;392;0
5499.2;4525.33;41;392;0
5988.47;5120.75;41;392;0
6171.1;5134.86;41;392;0
5579.47;4414.9;41;392;0
5848.21;4783.96;41;392;0
5323.63;4362.16;41;392;0
5950.85;4807.21;41;392;0
6187.25;5102.26;41;392;0
5321.93;4258.47;41;392;0
6063.11;5226.69;41;392;0
5540.23;4785.92;41;392;0
5693.68;4823.11;41;392;0
5684.77;4589.0;41;392;0
5587.81;4632.35;41;392;0
5694.14;4712.19;41;392;0
5369.65;4486.29;41;392;0
5928.6;4662.11;41;392;0
5916.45;5027.27;41;392;0
5851.64;4709.74;41;392;0
6052.37;4673.44;41;392;0
5335.65;4339.41;41;392;0
5536.57;4490.03;41;392;0
5719.42;4731.9;41;392;0
5980.02;4644.74;41;392;0
5594.2;4557.47;41;392;0
5938.01;5051.35;41;392;0
6013.68;5068.73;41;392;0
6022.96;5028.04;41;392;0
5753.15;4744.53;41;392;0
5845.92;5004.65;41;392;0
6081.02;5077.99;41;392;0
6357.48;5322.77;41;392;0
5701.46;4803.55;41;392;0
5421.38;4425.33;41;392;0
5556.7;4656.24;41;392;0
5873.83;5005.35;41;392;0
6357.54;5219.92;41;392;0
5597.8;4620.58;41;392;0
5528.94;4603.14;41;392;0
5555.5;4501.39;41;392;0
5588.65;4650.03;41;392;0
5288.63;4366.82;41;392;0
5900.29;4834.27;41;392;0
5972.95;4943.14;41;392;0
5629.33;4399.63;41;392;0
5876.35;4961.23;41;392;0
5821.23;4372.79;41;392;0
5358.06;4267.38;41;392;0
5630.89;4678.39;41;392;0
5191.1;4246.67;41;392;0
5971.09;4903.02;41;392;0
5061.88;4130.48;41;392;0
5551.46;4260.78;41;392;0
5895.58;4822.79;41;392;0
5719.59;4819.7;41;392;0
6266.57;5025.09;41;392;0
5485.42;4586.35;41;392;0
6379.67;5206.28;41;392;0
5490.29;4568.39;41;392;0
5562.23;4588.82;41;392;0
5910.42;4667.73;41;392;0
5816.27;4646.1;41;392;0
5610.71;4441.83;41;392;0
5918.42;5033.92;41;392;0
5850.22;4747.96;41;392;0
5711.17;4811.77;41;392;0
5744.98;4575.05;41;392;0
5997.18;4949.18;41;392;0
5677.84;4576.94;41;392;0
5847.53;4913.38;41;392;0
5623.58;4611.9;41;392;0
5734.74;4559.13;41;392;0
5928.9;4793.17;41;392;0
5921.42;4950.6;41;392;0
5864.21;5068.91;41;392;0
5652.73;4491.0;41;392;0
5653.65;4525.74;41;392;0
5896.11;4778.63;41;392;0
6032.16;4668.99;41;392;0
4763.38;3725.95;41;392;0
5718.81;4666.95;41;392;0
5850.1;4735.36;41;392;0
5680.17;4629.29;41;392;0
5746.99;4733.08;41;392;0
5436.05;4413.87;41;392;0
5898.45;4835.38;41;392;0
5806.48;4903.4;41;392;0
6247.84;5187.62;41;392;0
6331.57;5482.18;41;392;0
5514.89;4571.19;41;392;0
5583.42;4434.27;41;392;0
4976.55;3860.3;41;392;0
5236.75;4279.33;41;392;0
5844.65;4904.03;41;392;0
5870.79;4772.2;41;392;0
6203.82;5081.48;41;392;0
5348.2;4378.04;41;392;0
5590.17;4483.3;41;392;0
6017.91;4798.48;41;392;0
6025.41;4775.89;41;392;0
5558.73;4790.64;41;392;0
5756.53;4801.13;41;392;0
5895.34;4764.56;41;392;0
5753.22;4869.66;41;392;0
5663.74;4597.6;41;392;0
5733.7;4900.01;41;392;0
5753.25;4643.31;41;392;0
5882.39;4796.47;41;392;0
6014.92;4964.19;41;392;0
5735.09;4794.23;41;392;0
5403.34;4479.13;41;392;0
5531.86;4499.3;41;392;0
5502.7;4643.38;41;392;0
4753.77;3851.16;41;392;0
5542.81;4449.05;41;392;0
5626.98;4967.02;41;392;0
5638.61;4414.71;41;392;0
5606.61;4534.33;41;392;0
5861.45;4800.4;41;392;0
5938.47;4715.16;41;392;0
6350.48;5339.7;41;392;0
5593.28;4485.94;41;392;0
5521.04;4546.97;41;392;0
6026.85;4989.14;41;392;0
5315.72;4271.53;41;392;0
5351.3;4498.35;41;392;0
5730.34;4701.3;41;392;0
5586.21;4642.89;41;392;0
5662.47;4473.22;41;392;0
5411.58;4400.27;41;392;0
5473.66;4601.61;41;392;0
5693.41;4498.39;41;392;0
5314.02;4455.89;41;392;0
5748.32;4620.6;41;392;0
5947.5;4746.3;41;392;0
5968.44;4882.14;41;392;0
5696.53;4770.65;41;392;0
5903.81;4644.64;41;392;0
5722.94;4737.71;41;392;0
6172.24;5083.1;41;392;0
5888.5;4851.27;41;392;0
5903.05;4944.57;41;392;0
5595.27;4814.13;41;392;0
6099.69;4949.46;41;392;0
6557.28;5405.22;41;392;0
6059.91;4907.53;41;392;0
5671.48;4695.79;41;392;0
5786.07;4917.92;41;392;0
5969.58;4648.72;41;392;0
5923.38;4929.47;41;392;0
5748.23;4812.87;41;392;0
6178.21;5042.96;41;392;0
5765.23;4679.37;41;392;0
5521.4;4721.59;41;392;0
5415.31;4506.76;41;392;0
4964.59;3931.83;41;392;0
5765.03;4704.95;41;392;0
5886.9;4893.15;41;392;0
5693.85;4773.31;41;392;0
5455.88;4455.44;41;392;0
5869.9;4788.44;41;392;0
5526.18;4380.77;41;392;0
5553.97;4424.01;41;392;0
5283.09;4438.13;41;392;0
5293.02;4037.29;41;392;0
5958.15;5057.9;41;392;0
5408.29;4610.74;41;392;0
5584.12;4668.29;41;392;0
5942.45;4741.29;41;392;0
5998.49;5033.59;41;392;0
5745.94;4640.65;41;392;0
5816.39;4830.21;41;392;0
5968.37;4935.54;41;392;0
5870.75;4873.48;41;392;0
5491.11;4653.14;41;392;0
5481.3;4397.47;41;392;0
5651.96;4627.6;41;392;0
5732.63;4735.7;41;392;0
5812.42;4836.33;41;392;0
5839.9;4801.31;41;392;0
5725.04;4615.14;41;392;0
6019.43;4894.83;41;392;0
5884.48;5209.0;41;392;0
5488.09;4407.22;41;392;0
5686.96;4738.94;41;392;0
5790.41;4844.77;41;392;0
5535.43;4522.44;41;392;0
5903.73;4820.77;41;392;0
5723.59;4738.79;41;392;0
6079.49;4772.78;41;392;0
5789.48;4686.63;41;392;0
5843.37;4895.26;41;392;0
5692.65;4628.01;41;392;0
5681.54;4796.32;41;392;0
5329.66;4423.17;41;392;0
5167.75;4168.44;41;392;0
5411.98;4396.89;41;392;0
5476.13;4722.83;41;392;0
6206.38;5154.81;41;392;0
5411.99;4436.96;41;392;0
5754.12;4461.05;41;392;0
6010.93;4892.42;41;392;0
5473.24;4217.62;41;392;0
5821.62;4968.89;41;392;0
5605.13;4632.24;41;392;0
5290.21;4189.6;41;392;0
5300.46;4332.53;41;392;0
5957.23;4981.31;41;392;0
5813.55;4793.43;41;392;0
5488.8;4462.45;41;392;0
5210.41;4362.87;41;392;0
5784.52;4726.59;41;392;0
5201.64;4302.99;41;392;0
5694.42;4732.11;41;392;0
5363.36;4372.19;41;392;0
5196.48;4262.88;41;392;0
5563.69;4641.21;41;392;0
5435.6;4418.78;41;392;0
6044.61;5044.69;41;392;0
5426.21;4392.54;41;392;0
5959.78;4973.91;41;392;0
6032.48;4940.09;41;392;0
5618.98;4603.06;41;392;0
5442.24;4419.97;41;392;0
6034.12;5148.93;41;392;0
5805.81;4764.7;41;392;0
5797.94;4713.22;41;392;0
5790.4;4711.95;41;392;0
5370.49;4523.8;41;392;0
5910.33;4808.57;41;392;0
5640.67;4680.77;41;392;0
5875.71;4732.76;41;392;0
5183.21;4521.0;41;392;0
5702.86;4744.86;41;392;0
5826.56;4680.5;41;392;0
5833.89;4789.09;41;392;0
5815.59;4809.43;41;392;0
5671.62;4752.16;41;392;0
5627.54;4739.28;41;392;0
5133.66;4232.12;41;392;0
5825.47;4857.75;41;392;0
5887.78;4794.52;41;392;0
5692.17;4608.9;41;392;0
5895.02;4766.18;41;392;0
5627.24;4546.82;41;392;0
5734.55;4753.84;41;392;0
5531.3;4332.19;41;392;0
5083.99;3809.98;41;392;0
5861.65;4689.55;41;392;0
6188.22;5276.52;41;392;0
5916.38;4927.96;41;392;0
5685.21;4711.26;41;392;0
5609.22;4635.66;41;392;0
6026.36;4950.57;41;392;0
5692.65;4827.44;41;392;0
5915.84;4786.34;41;392;0
5542.38;4700.52;41;392;0
5718.84;4694.21;41;392;0
6222.75;5289.64;41;392;0
5745.62;4661.24;41;392;0
5640.72;4681.87;41;392;0
5796.51;4597.18;41;392;0
5322.87;4486.62;41;392;0
5835.77;4757.19;41;392;0
6043.47;5004.74;41;392;0
4836.89;3919.15;41;392;0
6050.89;4897.71;41;392;0
5981.59;4887.57;41;392;0
5659.18;4448.26;41;392;0
6052.52;5039.22;41;392;0
5196.11;4258.38;41;392;0
5907.75;4892.93;41;392;0
5798.29;4730.12;41;392;0
5934.99;4934.59;41;392;0
6268.34;4939.21;41;392;0
5293.48;4292.42;41;392;0
5201.96;4261.92;41;392;0
5896.43;4799.37;41;392;0
5925.03;4834.49;41;392;0
6149.39;5157.07;41;392;0
5940.48;4682.0;41;392;0
5830.56;4689.21;41;392;0
5799.76;4557.27;41;392;0
5410.91;4324.26;41;392;0
5436.73;4640.77;41;392;0
5829.51;4671.71;41;392;0
6063.24;4991.77;41;392;0
5947.0;4686.04;41;392;0
5692.67;4795.04;41;392;0
5802.01;4736.45;41;392;0
5749.57;4582.07;41;392;0
6213.63;5215.19;41;392;0
5540.93;4669.32;41;392;0
5720.81;4583.05;41;392;0
5450.53;4447.88;41;392;0
5756.85;4629.35;41;392;0
5766.76;4864.15;41;392;0
5968.33;5005.04;41;392;0
5886.5;4804.1;41;392;0
6117.32;5051.55;41;392;0
5782.63;4788.46;41;392;0
5895.0;4995.65;41;392;0
5640.7;4546.89;41;392;0
5147.31;4291.74;41;392;0
5700.35;4735.45;41;392;0
5632.91;4582.81;41;392;0
6106.27;5270.79;41;392;0
6107.3;5434.53;41;392;0
5805.02;4803.48;41;392;0
6481.97;5337.95;41;392;0
5286.93;4438.29;41;392;0
5744.57;4713.1;41;392;0
5945.95;4958.43;41;392;0
5706.72;4655.0;41;392;0
5761.3;4744.91;41;392;0
5664.59;4543.57;41;392;0
6115.79;5121.88;41;392;0
5878.59;4827.2;41;392;0
5950.38;5012.76;41;392;0
5632.11;4429.63;41;392;0
5747.84;4601.05;41;392;0
5367.35;4436.26;41;392;0
6162.87;5228.59;41;392;0
5850.72;4785.93;41;392;0
5760.85;4935.98;41;392;0
5414.19;4377.13;41;392;0
5799.85;4807.47;41;392;0
6053.0;4953.83;41;392;0
6377.16;5496.21;41;392;0
5880.92;4700.3;41;392;0
5648.55;4690.99;41;392;0
5588.71;4660.3;41;392;0
5358.82;4536.66;41;392;0
6820.01;4266.43;41;392;0
5420.2;4489.48;41;392;0
5439.15;4682.21;41;392;0
5390.16;4348.76;41;392;0
5657.59;4539.45;41;392;0
5741.92;4798.88;41;392;0
5716.39;4769.17;41;392;0
5537.43;4384.61;41;392;0
6055.53;4920.28;41;392;0
5834.74;4866.82;41;392;0
6014.45;4934.05;41;392;0
5500.34;4405.17;41;392;0
6045.49;5080.84;41;392;0
5870.23;4860.48;41;392;0
6115.0;4961.78;41;392;0
5656.27;4872.83;41;392;0
5778.58;4728.19;41;392;0
5854.79;4764.31;41;392;0
5164.08;4128.45;41;392;0
5364.89;4419.8;41;392;0
5779.6;4677.33;41;392;0
5751.03;4706.93;41;392;0
5718.96;4642.23;41;392;0
5597.05;4674.35;41;392;0
5825.38;4777.72;41;392;0
5710.07;4725.33;41;392;0
5601.82;4799.57;41;392;0
5409.77;4457.02;41;392;0
6287.41;5072.51;41;392;0
5455.9;4499.21;41;392;0
6077.53;4914.76;41;392;0
5540.13;4474.38;41;392;0
5707.53;4464.13;41;392;0
5551.44;4547.73;41;392;0
6142.68;5192.51;41;392;0
5291.81;4085.02;41;392;0
5607.76;4602.22;41;392;0
5909.14;4958.32;41;392;0
5747.01;4813.78;41;392;0
5970.0;5043.84;41;392;0
5771.29;4834.94;41;392;0
5503.82;4361.64;41;392;0
5287.49;4212.79;41;392;0
5882.19;4896.69;41;392;0
5433.9;4467.36;41;392;0
5706.39;4709.14;41;392;0
5740.29;4560.31;41;392;0
5484.96;4400.4;41;392;0
6429.16;5356.02;41;392;0
5260.3;4297.47;41;392;0
5913.13;4810.03;41;392;0
6219.68;5180.26;41;392;0
5586.98;4737.34;41;392;0
5623.3;4597.24;41;392;0
5880.08;4763.23;41;392;0
5716.7;4727.63;41;392;0
5774.44;4809.99;41;392;0
5588.94;4427.65;41;392;0
5716.46;4831.43;41;392;0
5944.91;4768.96;41;392;0
5859.66;4802.2;41;392;0
5627.7;4537.71;41;392;0
5617.03;4444.44;41;392;0
5898.49;4888.06;41;392;0
6225.7;5056.0;41;392;0
5997.52;4806.94;41;392;0
5477.02;4382.47;41;392;0
5894.63;4710.8;41;392;0
5754.68;4606.58;41;392;0
5835.52;4675.81;41;392;0
5803.63;4977.73;41;392;0
5921.8;4783.55;41;392;0
5809.47;4976.81;41;392;0
5715.54;4578.61;41;392;0
5305.28;4210.95;41;392;0
5525.31;4473.19;41;392;0
5642.5;4476.61;41;392;0
5310.47;4298.05;41;392;0
5352.39;4560.12;41;392;0
6075.68;5008.16;41;392;0
5385.14;4795.77;41;392;0
5400.24;4443.32;41;392;0
5930.65;4829.95;41;392;0
5808.63;4758.81;41;392;0
5967.28;5025.0;41;392;0
5676.85;4362.51;41;392;0
5697.78;4793.06;41;392;0
5878.36;5115.01;41;392;0
6000.99;4793.22;41;392;0
5418.35;4368.1;41;392;0
5640.51;4760.7;41;392;0
5864.54;4839.35;41;392;0
5685.48;4502.1;41;392;0
5760.57;4901.54;41;392;0
5435.0;4412.03;41;392;0
5843.4;4624.32;41;392;0
5305.24;4245.88;41;392;0
5860.92;4699.03;41;392;0
5884.28;4847.84;41;392;0
6003.03;4964.55;41;392;0
5880.6;4844.02;41;392;0
6102.87;4821.5;41;392;0
5645.38;4523.63;41;392;0
5766.01;4625.42;41;392;0
5374.1;4370.32;41;392;0
5474.49;4334.67;41;392;0
5739.8;4757.78;41;392;0
5531.7;4511.3;41;392;0
5600.43;4537.64;41;392;0
5797.16;4757.8;41;392;0
6066.11;4879.03;41;392;0
5437.4;4577.32;41;392;0
5785.76;4747.17;41;392;0
5826.69;4877.37;41;392;0
5689.76;4676.3;41;392;0
5671.09;4511.13;41;392;0
5290.41;4344.15;41;392;0
5852.69;4913.92;41;392;0
5949.71;4947.66;41;392;0
5587.15;4700.34;41;392;0
6046.49;4842.97;41;392;0
5757.07;4802.97;41;392;0
5831.75;4857.63;41;392;0
5853.64;4913.19;41;392;0
5484.78;4338.36;41;392;0
5637.48;4723.79;41;392;0
5638.07;4713.41;41;392;0
5601.0;4513.15;41;392;0
5684.14;4472.83;41;392;0
5485.42;4488.28;41;392;0
6056.0;5034.76;41;392;0
5590.47;4412.54;41;392;0
6180.2;5205.51;41;392;0
5249.85;4087.69;41;392;0
5718.42;4813.49;41;392;0
5991.71;5012.02;41;392;0
5367.33;4395.22;41;392;0
5829.1;4889.27;41;392;0
5539.4;4723.24;41;392;0
5798.34;4948.39;41;392;0
5530.35;4670.15;41;392;0
5788.82;4800.13;41;392;0
6004.47;4908.48;41;392;0
5592.74;4425.78;41;392;0
5472.4;4450.66;41;392;0
5903.12;4896.8;41;392;0
5630.69;4676.82;41;392;0
5774.68;4772.95;41;392;0
5998.66;4846.08;41;392;0
5434.62;4480.83;41;392;0
5837.5;4748.99;41;392;0
5448.12;4446.11;41;392;0
5946.84;4955.14;41;392;0
5577.98;4358.28;41;392;0
6081.2;4990.39;41;392;0
6172.52;5210.32;41;392;0
6046.42;4962.76;41;392;0
5752.25;4866.55;41;392;0
5686.14;4860.47;41;392;0
5462.03;4327.76;41;392;0
5869.31;4933.86;41;392;0
5806.94;4971.7;41;392;0
5838.6;4796.18;41;392;0
5665.97;4641.97;41;392;0
5478.18;4367.53;41;392;0
5703.34;4726.24;41;392;0
5918.78;4814.91;41;392;0
5694.37;4568.21;41;392;0
5489.57;4461.67;41;392;0
5461.53;4511.58;41;392;0
5877.09;4714.55;41;392;0
5175.03;4183.44;41;392;0
5945.23;4892.71;41;392;0
5631.51;4904.65;41;392;0
5796.26;4838.54;41;392;0
5698.42;4791.43;41;392;0
5725.95;4849.35;41;392;0
5721.53;4791.22;41;392;0
5707.12;4754.63;41;392;0
5327.53;4310.19;41;392;0
5515.78;4413.43;41;392;0
5587.19;4709.0;41;392;0
5837.98;4732.61;41;392;0
5232.22;4246.48;41;392;0
5768.38;4619.82;41;392;0
5697.91;4655.79;41;392;0
5602.9;4611.7;41;392;0
5831.48;4667.96;41;392;0
6195.26;4965.79;41;392;0
5798.86;4564.45;41;392;0
6031.4;5002.08;41;392;0
5651.61;4684.27;41;392;0
5340.7;4285.55;41;392;0
5652.98;4738.2;41;392;0
5656.66;4808.86;41;392;0
5579.08;4679.06;41;392;0
5634.95;4443.66;41;392;0
5760.56;4725.04;41;392;0
5455.72;4749.17;41;392;0
5638.63;4752.55;41;392;0
5682.49;4578.66;41;392;0
5613.94;4647.17;41;392;0
5696.5;4583.92;41;392;0
5262.63;4172.73;41;392;0
5616.37;4498.91;41;392;0
5314.28;4490.52;41;392;0
5392.34;4451.07;41;392;0
5567.42;4516.4;41;392;0
5880.04;4734.82;41;392;0
5449.29;4448.2;41;392;0
5989.98;4815.33;41;392;0
5816.57;4966.14;41;392;0
5474.48;4541.85;41;392;0
5692.04;4705.4;41;392;0
5735.74;4757.77;41;392;0
5825.86;5008.58;41;392;0
5814.23;4631.51;41;392;0
6134.78;4989.54;41;392;0
5918.27;4879.88;41;392;0
5364.77;4404.55;41;392;0
5189.29;4346.91;41;392;0
5909.22;4912.81;41;392;0
5933.86;4837.71;41;392;0
5764.77;4698.47;41;392;0
5676.29;4516.51;41;392;0
5262.17;4397.57;41;392;0
5816.6;4844.86;41;392;0
5907.3;4642.27;41;392;0
6032.45;5120.52;41;392;0
5964.92;4863.44;41;392;0
5768.31;4744.11;41;392;0
6208.77;5057.24;41;392;0
5436.79;4448.12;41;392;0
5894.89;4824.23;41;392;0
5703.42;4804.7;41;392;0
5191.81;4301.55;41;392;0
5608.13;4420.45;41;392;0
5991.85;4983.58;41;392;0
5829.44;4734.13;41;392;0
5561.11;4642.56;41;392;0
5058.99;4107.57;41;392;0
5607.14;4504.44;41;392;0
5776.33;4890.69;41;392;0
6122.85;4975.03;41;392;0
5438.5;4511.99;41;392;0
5406.38;4385.49;41;392;0
5776.92;4811.0;41;392;0
5508.86;4405.64;41;392;0
5840.91;4646.9;41;392;0
5838.75;4802.37;41;392;0
6143.14;5233.22;41;392;0
5876.53;4916.45;41;392;0
5409.61;4499.25;41;392;0
4983.04;4110.43;41;392;0
5655.79;4624.57;41;392;0
5284.68;4398.3;41;392;0
5928.8;4807.92;41;392;0
5519.25;4415.92;41;392;0
5711.93;4805.59;41;392;0
5812.74;4684.29;41;392;0
5427.09;4344.7;41;392;0
5479.43;4380.97;41;392;0
5663.42;4657.77;41;392;0
5580.19;4837.63;41;392;0
5100.41;4200.48;41;392;0
5489.73;4512.08;41;392;0
6313.05;5143.79;41;392;0
5796.24;4728.48;41;392;0
6068.21;4962.25;41;392;0
5563.44;4553.79;41;392;0
5771.0;4679.75;41;392;0
5109.06;4373.45;41;392;0
5479.43;4403.67;41;392;0
5403.6;4265.33;41;392;0
5479.05;4540.85;41;392;0
5321.61;4458.14;41;392;0
5954.76;4785.43;41;392;0
6359.17;5129.44;41;392;0
5893.77;4941.32;41;392;0
5368.55;4430.52;41;392;0
5716.31;4617.25;41;392;0
5676.54;4806.8;41;392;0
5965.18;4970.42;41;392;0
5747.58;4692.18;41;392;0
5764.47;4722.43;41;392;0
5165.13;4152.26;41;392;0
6090.0;5102.09;41;392;0
6152.14;5147.33;41;392;0
5686.61;4719.36;41;392;0
5091.62;4149.98;41;392;0
5983.46;4849.44;41;392;0
5851.49;4648.21;41;392;0
6179.06;5050.7;41;392;0
5490.15;4583.14;41;392;0
6341.61;5039.31;41;392;0
5273.22;4409.43;41;392;0
5804.78;4808.08;41;392;0
5644.22;4535.42;41;392;0
6170.42;4980.94;41;392;0
5220.38;4232.0;41;392;0
5942.41;4851.16;41;392;0
6237.58;5121.34;41;392;0
5721.3;4552.18;41;392;0
5538.23;4533.52;41;392;0
5796.42;4679.26;41;392;0
5497.64;4453.02;41;392;0
5643.38;4555.01;41;392;0
5659.28;4386.39;41;392;0
5552.88;4601.99;41;392;0
6029.52;4896.81;41;392;0
6191.45;4909.06;41;392;0
5797.79;4761.94;41;392;0
5894.67;4778.71;41;392;0
6061.53;5019.7;41;392;0
5865.67;4630.93;41;392;0
5790.52;4630.84;41;392;0
5437.77;4598.01;41;392;0
5827.8;4803.74;41;392;0
5838.95;4961.52;41;392;0
6287.04;5082.67;41;392;0
5457.06;4334.14;41;392;0
5355.84;4402.06;41;392;0
5857.54;4723.66;41;392;0
5912.88;4862.12;41;392;0
5420.54;4331.52;41;392;0
5398.01;4418.77;41;392;0
5516.48;4573.34;41;392;0
5833.9;4767.52;41;392;0
5802.73;4720.27;41;392;0
5567.7;4481.04;41;392;0
5707.4;4673.02;41;392;0
5496.42;4534.06;41;392;0
5393.39;4339.82;41;392;0
5752.12;4752.97;41;392;0
5716.34;4636.43;41;392;0
5311.69;4298.13;41;392;0
5747.39;4540.1;41;392;0
5991.28;5044.18;41;392;0
5793.03;4678.33;41;392;0
6179.93;5122.63;41;392;0
6456.75;5337.29;41;392;0
5967.84;4883.36;41;392;0
5903.63;4692.8;41;392;0
5814.38;4760.76;41;392;0
5390.9;4538.02;41;392;0
6038.81;5115.82;41;392;0
5659.18;4558.86;41;392;0
5364.74;4488.44;41;392;0
5559.8;4380.36;41;392;0
5623.97;4587.18;41;392;0
5980.32;4789.47;41;392;0
5827.03;4569.64;41;392;0
5699.71;4886.65;41;392;0
5343.65;4373.32;41;392;0
6065.85;5030.65;41;392;0
6065.14;5161.75;41;392;0
5775.57;4784.92;41;392;0
5548.72;4425.75;41;392;0
5707.66;4739.56;41;392;0
6075.92;4829.62;41;392;0
5709.93;4725.67;41;392;0
5815.59;4622.13;41;392;0
6043.62;4912.69;41;392;0
5520.52;4586.11;41;392;0
5701.71;4848.12;41;392;0
5799.92;4801.43;41;392;0
5658.94;4340.61;41;392;0
5483.39;4556.41;41;392;0
6223.88;5242.53;41;392;0
5677.86;4657.84;41;392;0
5649.2;4745.12;41;392;0
5413.91;4428.74;41;392;0
5527.94;4484.61;41;392;0
5537.39;4310.94;41;392;0
5618.94;4469.94;41;392;0
5702.56;4613.56;41;392;0
5958.67;4703.58;41;392;0
6191.06;5121.78;41;392;0
5657.38;4538.87;41;392;0
5859.18;4946.51;41;392;0
5525.44;4469.9;41;392;0
6023.72;5171.07;41;392;0
5539.5;4439.34;41;392;0
5801.65;4693.04;41;392;0
5734.89;4725.57;41;392;0
5543.36;4701.61;41;392;0
6408.35;5347.45;41;392;0
5397.55;4370.13;41;392;0
5630.34;4511.27;41;392;0
5569.62;4319.62;41;392;0
5474.91;4481.77;41;392;0
5658.71;4731.51;41;392;0
5598.15;4637.15;41;392;0
5544.93;4378.17;41;392;0
5611.57;4616.63;41;392;0
5823.94;4752.32;41;392;0
5861.55;4702.89;41;392;0
6194.38;5003.37;41;392;0
6344.05;5278.1;41;392;0
5864.3;4701.23;41;392;0
5962.55;5026.83;41;392;0
5736.95;4493.18;41;392;0
5964.72;4762.29;41;392;0
5343.31;4437.62;41;392;0
5404.72;4507.86;41;392;0
5596.28;4579.28;41;392;0
5732.88;4753.1;41;392;0
5846.94;4836.27;41;392;0
5448.69;4354.92;41;392;0
5407.19;4400.58;41;392;0
5715.55;4471.81;41;392;0
5557.32;4620.79;41;392;0
5742.27;4648.61;41;392;0
5624.52;4655.46;41;392;0
6184.86;5015.6;41;392;0
5887.73;4848.28;41;392;0
5914.59;4826.51;41;392;0
5929.27;4993.74;41;392;0
5695.77;4678.43;41;392;0
5043.13;4266.27;41;392;0
5852.87;4874.18;41;392;0
5705.45;4794.9;41;392;0
5451.02;4373.83;41;392;0
5573.89;4512.45;41;392;0
5930.62;4828.84;41;392;0
6002.17;4955.42;41;392;0
5442.62;4506.25;41;392;0
5878.2;4747.23;41;392;0
6009.41;5026.61;41;392;0
5657.62;4613.27;41;392;0
5614.32;4511.15;41;392;0
5745.12;4477.82;41;392;0
5543.75;4640.13;41;392;0
5716.38;4618.33;41;392;0
5865.11;4497.21;41;392;0
5950.91;4879.37;41;392;0
5348.21;4409.29;41;392;0
5854.11;4700.57;41;392;0
6123.58;5054.37;41;392;0
5959.34;4955.28;41;392;0
5089.26;4094.33;41;392;0
5876.11;4734.18;41;392;0
6040.97;5066.91;41;392;0
5796.15;4743.53;41;392;0
5901.11;4795.62;41;392;0
6041.22;4741.23;41;392;0
5232.89;4237.28;41;392;0
5647.57;4750.21;41;392;0
5601.94;4590.64;41;392;0
5514.06;4430.57;41;392;0
5734.88;4601.83;41;392;0
6127.95;5031.62;41;392;0
5546.28;4399.0;41;392;0
5280.07;4298.61;41;392;0
5871.91;4802.88;41;392;0
5486.5;4607.86;41;392;0
5622.02;4419.6;41;392;0
6173.78;4876.94;41;392;0
6032.9;4675.21;41;392;0
5314.94;4387.79;41;392;0
5941.15;4781.04;41;392;0
5429.75;4615.99;41;392;0
5485.43;4571.22;41;392;0
5577.68;4656.38;41;392;0
5187.15;4075.39;41;392;0
6067.94;5124.51;41;392;0
5800.42;4860.83;41;392;0
5565.93;4558.08;41;392;0
6102.84;5054.63;41;392;0
6118.65;4921.14;41;392;0
5598.51;4546.57;41;392;0
5541.96;4497.81;41;392;0
6320.29;5120.96;41;392;0
5760.69;4681.02;41;392;0
6020.9;5010.96;41;392;0
5717.19;4656.82;41;392;0
5886.46;4769.36;41;392;0
